Rank	Dataset	original cut-off	original confidence	original min alignment length	Dataset with max. confidence	cut-off	confidence	min alignment length	sequence number	group number	fasta filename	classification filename
genus	Gnomoniaceae	0.994	0.3392	50	All	0.969	0.4812	50	829	28	unite2024ITS1.unique.genus.fasta	unite2024ITS1.unique.genus.classification
genus	Lichinaceae	0.722	0.9039	50	Lichinaceae	0.722	0.9039	50	95	12	unite2024ITS1.unique.genus.fasta	unite2024ITS1.unique.genus.classification
genus	Teratosphaeriaceae	0.986	0.4651	50	All	0.969	0.4812	50	1778	63	unite2024ITS1.unique.genus.fasta	unite2024ITS1.unique.genus.classification
genus	Physciaceae	0.967	0.5476	50	Physciaceae	0.967	0.5476	50	996	18	unite2024ITS1.unique.genus.fasta	unite2024ITS1.unique.genus.classification
genus	Meruliaceae	0.947	0.5263	50	Meruliaceae	0.947	0.5263	50	1323	21	unite2024ITS1.unique.genus.fasta	unite2024ITS1.unique.genus.classification
genus	Cenangiaceae	0.946	0.6865	50	Cenangiaceae	0.946	0.6865	50	114	12	unite2024ITS1.unique.genus.fasta	unite2024ITS1.unique.genus.classification
genus	Pannariaceae	0.945	0.7925	50	Pannariaceae	0.945	0.7925	50	487	24	unite2024ITS1.unique.genus.fasta	unite2024ITS1.unique.genus.classification
genus	Corticiaceae	0.94	0.8	50	Corticiaceae	0.94	0.8	50	545	13	unite2024ITS1.unique.genus.fasta	unite2024ITS1.unique.genus.classification
genus	Pleurotheciaceae	0.925	0.8919	50	Pleurotheciaceae	0.925	0.8919	50	258	12	unite2024ITS1.unique.genus.fasta	unite2024ITS1.unique.genus.classification
genus	Celotheliaceae	0.967	0.6484	50	Celotheliaceae	0.967	0.6484	50	280	11	unite2024ITS1.unique.genus.fasta	unite2024ITS1.unique.genus.classification
genus	Teichosporaceae	0.918	0.7323	50	Teichosporaceae	0.918	0.7323	50	68	10	unite2024ITS1.unique.genus.fasta	unite2024ITS1.unique.genus.classification
genus	Pucciniales_fam_Incertae_sedis	0.904	0.8923	50	Pucciniales_fam_Incertae_sedis	0.904	0.8923	50	102	10	unite2024ITS1.unique.genus.fasta	unite2024ITS1.unique.genus.classification
genus	Sympoventuriaceae	0.7	0.6294	50	All	0.969	0.4812	50	849	21	unite2024ITS1.unique.genus.fasta	unite2024ITS1.unique.genus.classification
genus	Tubeufiaceae	0.982	0.4251	50	All	0.969	0.4812	50	599	40	unite2024ITS1.unique.genus.fasta	unite2024ITS1.unique.genus.classification
genus	Diploschistaceae	0.901	0.9496	50	Diploschistaceae	0.901	0.9496	50	146	14	unite2024ITS1.unique.genus.fasta	unite2024ITS1.unique.genus.classification
genus	Capnodiaceae	0.967	0.5599	50	Capnodiaceae	0.967	0.5599	50	193	12	unite2024ITS1.unique.genus.fasta	unite2024ITS1.unique.genus.classification
genus	Tympanidaceae	0.974	0.5773	50	Tympanidaceae	0.974	0.5773	50	277	14	unite2024ITS1.unique.genus.fasta	unite2024ITS1.unique.genus.classification
genus	Roccellaceae	0.93	0.6477	50	Roccellaceae	0.93	0.6477	50	438	20	unite2024ITS1.unique.genus.fasta	unite2024ITS1.unique.genus.classification
genus	Pleosporales_fam_Incertae_sedis	0.904	0.899	50	Pleosporales_fam_Incertae_sedis	0.904	0.899	50	145	26	unite2024ITS1.unique.genus.fasta	unite2024ITS1.unique.genus.classification
genus	Pilocarpaceae	0.901	0.601	50	Pilocarpaceae	0.901	0.601	50	171	13	unite2024ITS1.unique.genus.fasta	unite2024ITS1.unique.genus.classification
genus	Arthoniaceae	0.783	0.8205	50	Arthoniaceae	0.783	0.8205	50	44	10	unite2024ITS1.unique.genus.fasta	unite2024ITS1.unique.genus.classification
genus	Auriculariales_fam_Incertae_sedis	0.764	0.9518	50	Auriculariales_fam_Incertae_sedis	0.764	0.9518	50	329	20	unite2024ITS1.unique.genus.fasta	unite2024ITS1.unique.genus.classification
genus	Sydowiellaceae	0.969	0.8228	50	Sydowiellaceae	0.969	0.8228	50	37	12	unite2024ITS1.unique.genus.fasta	unite2024ITS1.unique.genus.classification
genus	Chytriomycetaceae	0.923	0.9459	50	Chytriomycetaceae	0.923	0.9459	50	202	12	unite2024ITS1.unique.genus.fasta	unite2024ITS1.unique.genus.classification
genus	Halosphaeriaceae	0.763	0.8151	50	Halosphaeriaceae	0.763	0.8151	50	181	22	unite2024ITS1.unique.genus.fasta	unite2024ITS1.unique.genus.classification
genus	Chaetothyriales_fam_Incertae_sedis	0.913	0.6189	50	Chaetothyriales_fam_Incertae_sedis	0.913	0.6189	50	87	10	unite2024ITS1.unique.genus.fasta	unite2024ITS1.unique.genus.classification
genus	Microthyriaceae	0.7	0.9675	50	All	0.969	0.4812	50	79	11	unite2024ITS1.unique.genus.fasta	unite2024ITS1.unique.genus.classification
genus	Neocallimastigaceae	0.975	0.5923	50	Neocallimastigaceae	0.975	0.5923	50	283	19	unite2024ITS1.unique.genus.fasta	unite2024ITS1.unique.genus.classification
genus	Anthracoideaceae	0.934	0.7178	50	Anthracoideaceae	0.934	0.7178	50	70	16	unite2024ITS1.unique.genus.fasta	unite2024ITS1.unique.genus.classification
genus	Chaetothyriaceae	0.963	0.6228	50	Chaetothyriaceae	0.963	0.6228	50	40	11	unite2024ITS1.unique.genus.fasta	unite2024ITS1.unique.genus.classification
genus	All	0.969	0.4812	50	All	0.969	0.4812	50	20000	2749	unite2024ITS1.unique.genus.fasta	unite2024ITS1.unique.genus.classification
family	Agaricales	0.968	0.3842	50	All	0.933	0.46	50	20000	48	unite2024ITS1.unique.family.fasta	unite2024ITS1.unique.family.classification
family	Russulales	0.925	0.8177	50	Russulales	0.925	0.8177	50	4307	12	unite2024ITS1.unique.family.fasta	unite2024ITS1.unique.family.classification
family	Diaporthales	0.982	0.738	50	Diaporthales	0.982	0.738	50	4602	31	unite2024ITS1.unique.family.fasta	unite2024ITS1.unique.family.classification
family	Hypocreales	0.988	0.3825	50	All	0.933	0.46	50	8732	20	unite2024ITS1.unique.family.fasta	unite2024ITS1.unique.family.classification
family	Polyporales	0.982	0.4247	50	All	0.933	0.46	50	9684	20	unite2024ITS1.unique.family.fasta	unite2024ITS1.unique.family.classification
family	Pezizales	0.871	0.6164	50	Pezizales	0.871	0.6164	50	8350	19	unite2024ITS1.unique.family.fasta	unite2024ITS1.unique.family.classification
family	Pleosporales	0.967	0.5175	50	Pleosporales	0.967	0.5175	50	15130	86	unite2024ITS1.unique.family.fasta	unite2024ITS1.unique.family.classification
family	Lecanorales	0.945	0.5841	50	Lecanorales	0.945	0.5841	50	4992	18	unite2024ITS1.unique.family.fasta	unite2024ITS1.unique.family.classification
family	Amphisphaeriales	0.969	0.6684	50	Amphisphaeriales	0.969	0.6684	50	3108	16	unite2024ITS1.unique.family.fasta	unite2024ITS1.unique.family.classification
family	Helotiales	0.985	0.3928	50	All	0.933	0.46	50	13634	41	unite2024ITS1.unique.family.fasta	unite2024ITS1.unique.family.classification
family	Boletales	0.943	0.6699	50	Boletales	0.943	0.6699	50	6775	17	unite2024ITS1.unique.family.fasta	unite2024ITS1.unique.family.classification
family	Saccharomycetales	0.763	0.4736	50	Saccharomycetales	0.763	0.4736	50	7834	15	unite2024ITS1.unique.family.fasta	unite2024ITS1.unique.family.classification
family	Mucorales	0.761	0.7345	50	Mucorales	0.761	0.7345	50	4210	13	unite2024ITS1.unique.family.fasta	unite2024ITS1.unique.family.classification
family	Sordariales	0.983	0.4866	50	Sordariales	0.983	0.4866	50	4519	12	unite2024ITS1.unique.family.fasta	unite2024ITS1.unique.family.classification
family	Dothideomycetes_ord_Incertae_sedis	0.662	0.9185	50	Dothideomycetes_ord_Incertae_sedis	0.662	0.9185	50	268	13	unite2024ITS1.unique.family.fasta	unite2024ITS1.unique.family.classification
family	Xylariales	0.97	0.5432	50	Xylariales	0.97	0.5432	50	4614	22	unite2024ITS1.unique.family.fasta	unite2024ITS1.unique.family.classification
family	Tremellales	0.925	0.6545	50	Tremellales	0.925	0.6545	50	4320	11	unite2024ITS1.unique.family.fasta	unite2024ITS1.unique.family.classification
family	Pucciniales	0.925	0.799	50	Pucciniales	0.925	0.799	50	2203	21	unite2024ITS1.unique.family.fasta	unite2024ITS1.unique.family.classification
family	Rhizophydiales	0.863	0.735	50	Rhizophydiales	0.863	0.735	50	761	18	unite2024ITS1.unique.family.fasta	unite2024ITS1.unique.family.classification
family	Capnodiales	0.928	0.8918	50	Capnodiales	0.928	0.8918	50	265	10	unite2024ITS1.unique.family.fasta	unite2024ITS1.unique.family.classification
family	All	0.933	0.46	50	All	0.933	0.46	50	20000	740	unite2024ITS1.unique.family.fasta	unite2024ITS1.unique.family.classification
order	Agaricomycetes	0.924	0.5688	50	Agaricomycetes	0.924	0.5688	50	17122	24	unite2024ITS1.unique.order.fasta	unite2024ITS1.unique.order.classification
order	Sordariomycetes	0.964	0.5529	50	Sordariomycetes	0.964	0.5529	50	15247	47	unite2024ITS1.unique.order.fasta	unite2024ITS1.unique.order.classification
order	Eurotiomycetes	0.948	0.6153	50	Eurotiomycetes	0.948	0.6153	50	5424	11	unite2024ITS1.unique.order.fasta	unite2024ITS1.unique.order.classification
order	Dothideomycetes	0.925	0.5634	50	Dothideomycetes	0.925	0.5634	50	11740	43	unite2024ITS1.unique.order.fasta	unite2024ITS1.unique.order.classification
order	Lecanoromycetes	0.95	0.5362	50	Lecanoromycetes	0.95	0.5362	50	8421	23	unite2024ITS1.unique.order.fasta	unite2024ITS1.unique.order.classification
order	Leotiomycetes	0.935	0.5247	50	Leotiomycetes	0.935	0.5247	50	4601	11	unite2024ITS1.unique.order.fasta	unite2024ITS1.unique.order.classification
order	Rozellomycotina_cls_Incertae_sedis	0.5	0.8748	50	Rozellomycotina_cls_Incertae_sedis	0.5	0.8748	50	1770	14	unite2024ITS1.unique.order.fasta	unite2024ITS1.unique.order.classification
order	All	0.945	0.4717	50	All	0.945	0.4717	50	20000	278	unite2024ITS1.unique.order.fasta	unite2024ITS1.unique.order.classification
class	Basidiomycota	0.862	0.6898	50	Basidiomycota	0.862	0.6898	50	10511	22	unite2024ITS1.unique.class.fasta	unite2024ITS1.unique.class.classification
class	Ascomycota	0.933	0.4097	50	All	0.858	0.5602	50	11881	24	unite2024ITS1.unique.class.fasta	unite2024ITS1.unique.class.classification
class	Chytridiomycota	0.643	0.6803	50	All	0.858	0.5602	50	3573	11	unite2024ITS1.unique.class.fasta	unite2024ITS1.unique.class.classification
class	All	0.858	0.5602	50	All	0.858	0.5602	50	20000	85	unite2024ITS1.unique.class.fasta	unite2024ITS1.unique.class.classification
phylum	Fungi	0.624	0.6264	50		0	-1	0	9647	19	unite2024ITS1.unique.phylum.fasta	unite2024ITS1.unique.phylum.classification
phylum	All	0.624	0.6264	50	All	0.624	0.6264	50	9647	19	unite2024ITS1.unique.phylum.fasta	unite2024ITS1.unique.phylum.classification
