Rank	Dataset	original cut-off	original confidence	original min alignment length	Dataset with max. confidence	cut-off	confidence	min alignment length	sequence number	group number	fasta filename	classification filename
species	Corticium	0.985	0.7716	50	All	0.987	0.8262	50	47	15	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Umbilicaria	0.986	0.7321	50	All	0.987	0.8262	50	309	58	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Micropsalliota	0.985	0.907	50	Micropsalliota	0.985	0.907	50	80	22	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Dothiora	0.994	0.9002	50	Dothiora	0.994	0.9002	50	34	23	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Lactifluus	0.986	0.7985	50	All	0.987	0.8262	50	450	169	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Rosellinia	0.975	0.9068	50	Rosellinia	0.975	0.9068	50	87	18	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Flavoparmelia	0.99	0.9065	50	Flavoparmelia	0.99	0.9065	50	48	16	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Cetraria	0.99	0.8259	50	All	0.987	0.8262	50	153	11	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Placidium	0.935	0.7743	50	All	0.987	0.8262	50	47	20	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Phaeocollybia	0.989	0.9259	50	Phaeocollybia	0.989	0.9259	50	207	32	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Kwoniella	0.972	0.8565	50	Kwoniella	0.972	0.8565	50	48	12	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Phallus	0.971	0.7864	50	All	0.987	0.8262	50	105	24	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Helicoma	0.979	0.8803	50	Helicoma	0.979	0.8803	50	41	26	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Kazachstania	0.982	0.8945	50	Kazachstania	0.982	0.8945	50	219	35	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Boletellus	0.962	0.9123	50	Boletellus	0.962	0.9123	50	60	16	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Phoma	0.982	0.8206	50	All	0.987	0.8262	50	130	11	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Phylloporia	0.973	0.8967	50	Phylloporia	0.973	0.8967	50	50	33	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Myxarium	0.99	0.9618	50	Myxarium	0.99	0.9618	50	40	15	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Aleurodiscus	0.99	0.8597	50	Aleurodiscus	0.99	0.8597	50	84	38	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Hymenochaete	0.983	0.8272	50	Hymenochaete	0.983	0.8272	50	244	77	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Coprinus	0.962	0.9103	50	Coprinus	0.962	0.9103	50	84	16	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Septoglomus	0.966	0.6339	50	All	0.987	0.8262	50	55	11	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Elsinoe	0.994	0.8857	50	Elsinoe	0.994	0.8857	50	59	27	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Phaeosphaeria	0.967	0.6807	50	All	0.987	0.8262	50	129	48	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Seimatosporium	0.993	0.8472	50	Seimatosporium	0.993	0.8472	50	41	20	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Phyllactinia	0.984	0.7839	50	All	0.987	0.8262	50	128	53	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Suillellus	0.976	0.9141	50	Suillellus	0.976	0.9141	50	60	11	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Physconia	0.992	0.683	50	All	0.987	0.8262	50	141	14	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Sarcoscypha	0.976	0.8528	50	Sarcoscypha	0.976	0.8528	50	34	13	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Fusicolla	0.984	0.7541	50	All	0.987	0.8262	50	37	10	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Trapeliopsis	0.979	0.8586	50	Trapeliopsis	0.979	0.8586	50	48	15	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Clitopilus	0.989	0.7596	50	All	0.987	0.8262	50	111	33	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Antrodiella	0.984	0.8173	50	All	0.987	0.8262	50	48	16	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Dioszegia	0.99	0.909	50	Dioszegia	0.99	0.909	50	51	19	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Septoria	0.994	0.8625	50	Septoria	0.994	0.8625	50	89	47	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Phomopsis	0.98	0.824	50	All	0.987	0.8262	50	74	17	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Polyozellus	0.981	0.8473	50	Polyozellus	0.981	0.8473	50	72	21	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Corollospora	0.979	0.8176	50	All	0.987	0.8262	50	61	11	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Picipes	0.972	0.9368	50	Picipes	0.972	0.9368	50	58	13	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Sporormiella	0.967	0.8412	50	Sporormiella	0.967	0.8412	50	61	12	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Lyomyces	0.97	0.8529	50	Lyomyces	0.97	0.8529	50	115	19	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Absidia	0.968	0.8381	50	Absidia	0.968	0.8381	50	128	35	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Niesslia	0.973	0.6395	50	All	0.987	0.8262	50	93	25	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Ogataea	0.99	0.906	50	Ogataea	0.99	0.906	50	94	42	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Hydnoporia	0.986	0.7748	50	All	0.987	0.8262	50	58	10	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Anthracocystis	0.988	0.8999	50	Anthracocystis	0.988	0.8999	50	51	35	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Mycosphaerella	0.986	0.9035	50	Mycosphaerella	0.986	0.9035	50	147	39	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Genea	0.965	0.7585	50	All	0.987	0.8262	50	164	25	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Antrodia	0.978	0.8373	50	Antrodia	0.978	0.8373	50	161	38	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Phialophora	0.974	0.9281	50	Phialophora	0.974	0.9281	50	66	16	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Cyanosporus	0.995	0.6633	50	All	0.987	0.8262	50	44	11	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Xenasmatella	0.984	0.8097	50	All	0.987	0.8262	50	35	10	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Gaeumannomyces	0.987	0.8613	50	Gaeumannomyces	0.987	0.8613	50	78	10	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Tropicoporus	0.966	0.8566	50	Tropicoporus	0.966	0.8566	50	78	13	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
